CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
21868	21905	-0.996	0.000	0.9359	0.8297	1
21868	23405	-42.010	0.000	0.8340	0.7303	1
21870	21903	-0.970	0.000	0.7011	0.6044	1
21875	21897	-0.982	0.000	0.8542	0.7875	1
21883	21906	-0.993	0.000	0.9020	0.8450	1
21885	21919	-0.999	0.000	0.9694	0.9012	1
21885	34054	-632.322	0.000	0.7681	0.6177	1
21886	21919	-1.005	0.000	0.7276	0.4937	1
21887	21923	-1.011	0.000	0.9153	0.8174	1
21888	21926	-1.008	0.000	0.9669	0.9262	1
21889	21924	-0.993	0.000	0.9577	0.8913	1
21891	21900	-0.882	0.000	0.7364	0.5914	1
21893	21930	-1.008	0.000	0.9431	0.8712	1
21905	23444	-42.014	0.000	0.7993	0.7019	1
21908	21913	-0.006	0.000	0.8489	0.5852	1
21909	21941	-1.008	0.000	0.8855	0.6929	1
21911	21959	1565.796	0.000	0.7923	0.6940	1
21911	22234	-17.020	0.000	0.7834	0.6254	1
21911	22252	-18.020	0.000	0.8458	0.7222	1
21911	22274	-19.024	0.000	0.7758	0.6367	1
21919	34070	-632.328	0.000	0.7580	0.5644	1
21922	21943	-1.005	0.000	0.9148	0.8327	1
21928	21961	-1.000	0.000	0.9738	0.9320	1
21929	38560	18.027	0.000	0.7229	0.5753	1
21929	38568	17.025	0.000	0.7455	0.6054	1
21936	21963	-1.002	0.000	0.9521	0.9104	1
21936	21976	-2.022	0.000	0.8570	0.7434	1
21936	22338	-17.016	0.000	0.8512	0.7253	1
21936	22395	-19.026	0.000	0.8926	0.7679	1
21946	21970	-1.008	0.000	0.9363	0.8843	1
21946	26806	-215.127	0.000	0.7132	0.6372	1
21946	26829	-216.144	0.000	0.7097	0.6488	1
21949	21972	-1.011	0.000	0.9067	0.8106	1
21949	22002	-786.365	0.000	0.8521	0.6799	1
21951	21980	-0.988	0.000	0.8972	0.7485	1
21955	21990	-1.006	0.000	0.9576	0.8900	1
21959	22234	-1582.816	0.000	0.7152	0.5775	1
21959	22252	-1583.816	0.000	0.7188	0.5698	1
21963	21976	-1.020	0.000	0.8852	0.7700	1
21963	22338	-16.014	0.000	0.8636	0.7308	1
21963	22395	-18.024	0.000	0.8993	0.7725	1
21963	22476	-21.969	0.000	0.7053	0.5887	1
21968	21995	-0.999	0.000	0.9641	0.9106	1
21970	26806	-214.119	0.000	0.7103	0.6190	1
21970	26829	-215.136	0.000	0.7142	0.6418	1
21972	22002	-785.354	0.000	0.9099	0.8114	1
21974	22010	-1.016	0.000	0.9310	0.8787	1
21976	22338	-14.994	0.000	0.8413	0.6926	1
21976	22395	-17.004	0.000	0.9006	0.7603	1
21982	22014	-1.020	0.000	0.8677	0.7849	1
21988	22020	-1.005	0.000	0.8904	0.7997	1
21994	22016	-1.004	0.000	0.8373	0.8192	1
21997	22015	-0.988	0.000	0.9063	0.7850	1
21997	22028	-2.000	0.000	0.8669	0.7527	1
22008	22024	-1.014	0.000	0.9103	0.8479	1
22015	22028	-1.012	0.000	0.8566	0.7147	1
22017	22029	-1.012	0.000	0.8054	0.7234	1
22018	22035	-0.993	0.000	0.8335	0.7716	1
22018	22049	783.361	0.000	0.7505	0.7005	1
22019	22036	-0.987	0.000	0.9240	0.8569	1
22023	22038	-1.011	0.000	0.8281	0.6461	1
22023	22062	-2.016	0.000	0.8124	0.6129	1
22035	22049	784.354	0.000	0.7612	0.6485	1
22037	22056	-1.008	0.000	0.9146	0.7980	1
22038	22062	-1.005	0.000	0.9032	0.7965	1
22039	22065	-0.996	0.000	0.9771	0.9484	1
22039	22079	-1.989	0.000	0.8418	0.8384	1
22039	26529	-199.125	0.000	0.7474	0.6813	1
22039	26544	-200.130	0.000	0.7057	0.6441	1
22042	22057	-0.992	0.000	0.7439	0.6141	1
22042	22070	-2.000	0.000	0.7415	0.5799	1
22044	22045	-0.002	0.000	0.8608	0.5679	1
22044	22083	-1.006	0.000	0.8577	0.5971	1
22045	22083	-1.004	0.000	0.9520	0.8709	1
22046	22085	-0.998	0.000	0.9372	0.8671	1
22050	22087	-0.998	0.000	0.9416	0.8729	1
22057	22070	-1.008	0.000	0.8376	0.6814	1
22060	22090	-1.018	0.000	0.7393	0.5170	1
22064	22581	-14.008	0.000	0.7030	0.5493	1
22065	22079	-0.993	0.000	0.8875	0.8325	1
22065	26529	-198.129	0.000	0.7226	0.6474	1
22065	26544	-199.134	0.000	0.7327	0.6788	1
22067	22095	-1.000	0.000	0.9020	0.8039	1
22071	22096	-1.004	0.000	0.8851	0.7966	1
22071	22098	-1.000	0.000	0.7955	0.5895	1
22082	22116	-1.002	0.000	0.8636	0.6362	1
22091	22107	-0.996	0.000	0.8310	0.6957	1
22092	22139	-1.000	0.000	0.8407	0.7644	1
22092	26450	-128.104	0.000	0.7870	0.6421	1
22093	22143	-1.006	0.000	0.9526	0.8868	1
22096	22098	0.004	0.000	0.8057	0.6083	1
22099	22516	-17.019	0.000	0.8000	0.6755	1
22105	22142	-1.998	0.000	0.7812	0.6390	1
22113	22142	-1.014	0.000	0.8243	0.7535	1
22121	22149	-1.008	0.000	0.8352	0.7248	1
22121	22158	-1.988	0.000	0.7051	0.6749	1
22124	22152	-1.002	0.000	0.9808	0.9425	1
22124	22180	-2.004	0.000	0.9514	0.8820	1
22124	22181	-2.001	0.000	0.7856	0.4780	1
22124	22560	-18.030	0.000	0.8869	0.8382	1
22124	25095	-129.093	0.000	0.7314	0.6974	1
22124	38692	0.010	0.000	0.7113	0.7282	1
22124	38701	-0.998	0.000	0.7153	0.7125	1
22129	22170	-1.002	0.000	0.9774	0.9384	1
22133	22155	-1.008	0.000	0.8692	0.7865	1
22133	22186	-2.022	0.000	0.7629	0.6106	1
22144	22165	-0.994	0.000	0.9016	0.7787	1
22152	22153	0.003	0.000	0.7585	0.5021	1
22152	22180	-1.002	0.000	0.9704	0.9050	1
22152	22200	-2.001	0.000	0.8491	0.7552	1
22152	22560	-17.028	0.000	0.8870	0.8488	1
22152	25095	-128.091	0.000	0.7810	0.7611	1
22152	25123	-129.093	0.000	0.7380	0.7216	1
22152	38692	1.012	0.000	0.7080	0.7341	1
22152	38701	0.004	0.000	0.7051	0.7061	1
22153	22180	-1.005	0.000	0.7521	0.4819	1
22153	22181	-1.002	0.000	0.7509	0.5427	1
22153	22200	-2.004	0.000	0.7161	0.5409	1
22155	22186	-1.014	0.000	0.8845	0.7590	1
22156	22157	-0.009	0.000	0.8092	0.5706	1
22156	22185	-0.999	0.000	0.9092	0.7329	1
22156	22187	-1.002	0.000	0.9376	0.7950	1
22156	22221	-2.001	0.000	0.9113	0.7606	1
22156	22569	-17.013	0.000	0.8667	0.6657	1
22156	22593	-18.024	0.000	0.8662	0.7423	1
22156	22594	-18.033	0.000	0.7215	0.4782	1
22156	22619	-19.026	0.000	0.8836	0.7526	1
22157	22185	-0.990	0.000	0.8252	0.6695	1
22157	22187	-0.993	0.000	0.7584	0.4816	1
22157	22221	-1.992	0.000	0.7225	0.4358	1
22157	22569	-17.004	0.000	0.7678	0.4687	1
22157	22593	-18.015	0.000	0.7112	0.4404	1
22157	22594	-18.024	0.000	0.7683	0.5860	1
22157	22619	-19.017	0.000	0.7490	0.4878	1
22162	22208	-1.006	0.000	0.9262	0.8175	1
22162	22803	-15.998	0.000	0.9142	0.8093	1
22162	22841	-16.994	0.000	0.7070	0.4601	1
22162	22847	-17.004	0.000	0.7241	0.5364	1
22164	22695	-14.016	0.000	0.7764	0.6767	1
22166	22210	-0.992	0.000	0.9701	0.9237	1
22168	22219	-1.004	0.000	0.8363	0.6707	1
22175	22189	-0.988	0.000	0.9006	0.8321	1
22179	22196	-1.005	0.000	0.8787	0.7774	1
22180	22181	0.003	0.000	0.7735	0.4662	1
22180	22200	-0.999	0.000	0.8747	0.7492	1
22180	22560	-16.026	0.000	0.8572	0.7776	1
22180	25123	-128.091	0.000	0.7560	0.7149	1
22181	22560	-16.029	0.000	0.7313	0.4431	1
22183	22204	-0.999	0.000	0.8936	0.7910	1
22183	22206	-0.987	0.000	0.7420	0.5141	1
22185	22187	-0.003	0.000	0.8737	0.6270	1
22185	22221	-1.002	0.000	0.8425	0.5823	1
22185	22569	-16.014	0.000	0.8636	0.6214	1
22185	22593	-17.025	0.000	0.8005	0.5768	1
22185	22594	-17.034	0.000	0.7118	0.5576	1
22185	22619	-18.027	0.000	0.8453	0.6217	1
22187	22221	-0.999	0.000	0.9677	0.8995	1
22187	22569	-16.011	0.000	0.8562	0.7166	1
22187	22593	-17.022	0.000	0.8959	0.7919	1
22187	22619	-18.024	0.000	0.8864	0.7480	1
22193	22249	-0.998	0.000	0.9574	0.8944	1
22204	22206	0.012	0.000	0.7421	0.4931	1
22208	22803	-14.992	0.000	0.7573	0.6628	1
22208	22841	-15.988	0.000	0.8583	0.6180	1
22208	22847	-15.998	0.000	0.9107	0.8159	1
22210	22255	-1.020	0.000	0.7528	0.7002	1
22216	22240	-1.002	0.000	0.8408	0.7488	1
22218	22222	-0.008	0.000	0.8272	0.6017	1
22218	22232	-1.000	0.000	0.8613	0.7954	1
22221	22569	-15.012	0.000	0.8297	0.6730	1
22221	22593	-16.023	0.000	0.8802	0.7522	1
22221	22619	-17.025	0.000	0.8711	0.7136	1
22222	22232	-0.992	0.000	0.7949	0.5914	1
22223	22246	-1.002	0.000	0.9797	0.9283	1
22223	22271	-2.001	0.000	0.9641	0.8988	1
22223	26365	-183.129	0.000	0.7888	0.5988	1
22223	26378	-184.143	0.000	0.7927	0.6321	1
22223	26663	-199.128	0.000	0.7952	0.6741	1
22223	26688	-200.133	0.000	0.7741	0.6454	1
22223	26735	-201.138	0.000	0.7577	0.6200	1
22223	26757	-202.122	0.000	0.7315	0.5789	1
22228	22239	-1.008	0.000	0.9608	0.8817	1
22229	22247	-1.035	0.000	0.8748	0.8233	1
22229	22259	-2.005	0.000	0.8027	0.7746	1
22234	22252	-1.000	0.000	0.9703	0.9160	1
22234	22274	-2.004	0.000	0.9560	0.8922	1
22234	22290	-2.992	0.000	0.7713	0.6330	1
22234	36066	-0.002	0.000	0.7531	0.7052	1
22234	36106	-2.000	0.000	0.7262	0.6449	1
22237	22264	-0.996	0.000	0.9449	0.8998	1
22241	22266	-0.996	0.000	0.7102	0.5191	1
22241	22290	-790.409	0.000	0.7689	0.7095	1
22246	22271	-0.999	0.000	0.9563	0.8960	1
22246	26365	-182.127	0.000	0.7677	0.5721	1
22246	26378	-183.141	0.000	0.8333	0.7298	1
22246	26663	-198.126	0.000	0.7607	0.6256	1
22246	26688	-199.131	0.000	0.8128	0.7092	1
22246	26735	-200.136	0.000	0.7753	0.6466	1
22246	26757	-201.120	0.000	0.7342	0.5988	1
22247	22259	-0.970	0.000	0.9084	0.8875	1
22248	22273	-0.996	0.000	0.7933	0.6345	1
22252	22274	-1.004	0.000	0.9569	0.8852	1
22252	22290	-1.992	0.000	0.8218	0.7437	1
22252	36066	0.998	0.000	0.7545	0.7343	1
22252	36106	-1.000	0.000	0.7230	0.6724	1
22258	22309	-1.008	0.000	0.9341	0.8449	1
22262	22277	-1.002	0.000	0.9847	0.9400	1
22262	22310	-2.016	0.000	0.9609	0.8827	1
22271	26365	-181.128	0.000	0.7451	0.5582	1
22271	26378	-182.142	0.000	0.7846	0.6092	1
22271	26663	-197.127	0.000	0.7329	0.5666	1
22271	26688	-198.132	0.000	0.7759	0.6561	1
22271	26735	-199.137	0.000	0.7857	0.6501	1
22271	26757	-200.121	0.000	0.7551	0.6073	1
22274	22290	-0.988	0.000	0.7245	0.5612	1
22274	36066	2.002	0.000	0.7531	0.7175	1
22274	36106	0.004	0.000	0.7257	0.6534	1
22277	22310	-1.014	0.000	0.9577	0.8966	1
22283	22313	-1.005	0.000	0.9093	0.8343	1
22284	22319	-0.998	0.000	0.8868	0.7736	1
22288	26464	-124.008	0.000	0.7289	0.5569	1
22289	22324	-1.004	0.000	0.8097	0.7034	1
22297	22326	-0.996	0.000	0.9094	0.7822	1
22301	22302	0.006	0.000	0.9146	0.7328	1
22306	22314	-0.999	0.000	0.9744	0.9487	1
22306	22337	-2.007	0.000	0.9508	0.9010	1
22308	22329	-0.996	0.000	0.9248	0.8368	1
22311	22333	-1.008	0.000	0.8651	0.7056	1
22311	22738	-17.022	0.000	0.7846	0.6420	1
22314	22337	-1.008	0.000	0.9525	0.9040	1
22322	22358	-1.002	0.000	0.9339	0.8384	1
22332	22347	-0.999	0.000	0.9152	0.8329	1
22332	22368	-1.995	0.000	0.8810	0.8205	1
22332	22821	-18.024	0.000	0.7849	0.6681	1
22332	22846	-19.035	0.000	0.7333	0.6749	1
22335	22336	0.000	0.000	0.8270	0.5650	1
22335	22356	-0.999	0.000	0.9416	0.8490	1
22335	22373	-2.010	0.000	0.9202	0.8492	1
22336	22356	-0.999	0.000	0.8025	0.5293	1
22336	22373	-2.010	0.000	0.7786	0.5113	1
22338	22395	-2.010	0.000	0.8640	0.7186	1
22344	22380	-1.004	0.000	0.8763	0.8072	1
22345	22379	-0.998	0.000	0.8431	0.7430	1
22347	22368	-0.996	0.000	0.9451	0.8840	1
22347	22821	-17.025	0.000	0.7413	0.6261	1
22347	22846	-18.036	0.000	0.7684	0.6878	1
22354	22385	-1.002	0.000	0.9437	0.8761	1
22355	22371	-0.999	0.000	0.9682	0.9287	1
22355	22399	-2.010	0.000	0.9092	0.8723	1
22356	22373	-1.011	0.000	0.9608	0.9004	1
22361	22389	-1.000	0.000	0.9886	0.9642	1
22361	23001	-17.026	0.000	0.8352	0.7058	1
22361	23049	-18.032	0.000	0.8356	0.7052	1
22362	23002	-17.030	0.000	0.9211	0.8413	1
22362	23050	-18.022	0.000	0.8948	0.8174	1
22365	22393	-0.999	0.000	0.8790	0.8594	1
22368	22821	-16.029	0.000	0.7574	0.6538	1
22368	22846	-17.040	0.000	0.7732	0.6909	1
22369	22396	-1.005	0.000	0.9656	0.9221	1
22371	22399	-1.011	0.000	0.9550	0.9155	1
22374	22401	-0.996	0.000	0.8868	0.8254	1
22375	22402	-1.005	0.000	0.8672	0.7083	1
22376	22400	-0.999	0.000	0.9384	0.8911	1
22376	22425	-1.998	0.000	0.8235	0.7798	1
22376	26877	-200.139	0.000	0.7430	0.6670	1
22382	22420	-1.006	0.000	0.9176	0.8418	1
22383	25873	-100.024	0.000	0.7205	0.5634	1
22387	22414	-0.998	0.000	0.8888	0.8299	1
22389	23001	-16.026	0.000	0.8236	0.6900	1
22389	23049	-17.032	0.000	0.8476	0.7104	1
22400	22425	-0.999	0.000	0.8879	0.8410	1
22400	26877	-199.140	0.000	0.7612	0.7158	1
22416	22446	-1.012	0.000	0.8760	0.7710	1
22429	22444	-1.000	0.000	0.8985	0.8243	1
22431	22454	-1.012	0.000	0.9196	0.8518	1
22431	22472	-2.020	0.000	0.9193	0.8468	1
22431	22780	-16.000	0.000	0.7763	0.6650	1
22431	36182	-1.007	0.000	0.7831	0.6608	1
22431	36187	-2.012	0.000	0.7525	0.6193	1
22431	36191	-3.029	0.000	0.7819	0.6842	1
22434	22460	-0.990	0.000	0.8734	0.7935	1
22435	22459	-1.014	0.000	0.8268	0.7491	1
22437	22463	-1.014	0.000	0.9580	0.8948	1
22437	22486	789.367	0.000	0.8678	0.7755	1
22454	22472	-1.008	0.000	0.9011	0.8232	1
22454	22807	-15.992	0.000	0.7784	0.6557	1
22454	36182	0.005	0.000	0.7739	0.6466	1
22454	36187	-1.000	0.000	0.7387	0.5995	1
22454	36191	-2.017	0.000	0.7503	0.6528	1
22461	22483	-0.999	0.000	0.9285	0.8248	1
22463	22486	790.382	0.000	0.8879	0.7682	1
22468	22493	-0.988	0.000	0.8331	0.7393	1
22469	22494	-1.004	0.000	0.8687	0.7419	1
22472	36182	1.013	0.000	0.7629	0.6306	1
22472	36187	0.008	0.000	0.7584	0.6278	1
22472	36191	-1.009	0.000	0.7538	0.6425	1
22477	22478	-0.006	0.000	0.8148	0.5742	1
22485	22516	-0.996	0.000	0.8117	0.6922	1
22489	22517	-1.002	0.000	0.8854	0.7647	1
22489	22538	-2.019	0.000	0.8319	0.7325	1
22495	22507	-0.984	0.000	0.9211	0.8643	1
22502	22530	-1.002	0.000	0.9742	0.9187	1
22504	22513	-1.008	0.000	0.9326	0.8511	1
22504	36188	0.998	0.000	0.7077	0.7004	1
22504	36192	0.005	0.000	0.7104	0.7146	1
22504	36198	-1.006	0.000	0.7248	0.6941	1
22504	36347	-18.025	0.000	0.7080	0.6909	1
22507	22527	-1.000	0.000	0.7291	0.7322	1
22517	22538	-1.017	0.000	0.8656	0.7715	1
22518	22539	-1.005	0.000	0.8832	0.7252	1
22520	22550	-1.000	0.000	0.9170	0.8341	1
22520	23056	-14.008	0.000	0.8891	0.7361	1
22520	23085	-15.020	0.000	0.7198	0.6823	1
22522	22556	-1.000	0.000	0.9852	0.9502	1
22524	22576	-1.014	0.000	0.8572	0.7876	1
22525	22572	-1.012	0.000	0.9337	0.8534	1
22527	22573	-1.996	0.000	0.8683	0.7919	1
22527	22578	-2.016	0.000	0.7803	0.5041	1
22527	31618	345.178	0.000	0.7271	0.5635	1
22527	31635	344.173	0.000	0.7547	0.6648	1
22527	31659	343.171	0.000	0.7243	0.6373	1
22527	36197	0.988	0.000	0.7652	0.7236	1
22527	36201	0.007	0.000	0.7483	0.7017	1
22527	36209	-0.995	0.000	0.7485	0.6658	1
22534	22560	-1.014	0.000	0.8460	0.7351	1
22541	22566	-1.008	0.000	0.9212	0.8525	1
22546	22589	-1.011	0.000	0.7488	0.6635	1
22546	22598	791.382	0.000	0.8558	0.7407	1
22546	22614	-2.028	0.000	0.7229	0.6328	1
22550	23056	-13.008	0.000	0.7109	0.6402	1
22550	23085	-14.020	0.000	0.9175	0.8000	1
22551	22553	-0.009	0.000	0.9084	0.6868	1
22551	22588	-1.014	0.000	0.9476	0.8325	1
22552	22600	-1.004	0.000	0.9461	0.8955	1
22553	22588	-1.005	0.000	0.8835	0.6191	1
22561	22603	-0.998	0.000	0.9256	0.8018	1
22569	22593	-1.011	0.000	0.8463	0.6926	1
22569	22619	-2.013	0.000	0.8529	0.6821	1
22573	22578	-0.020	0.000	0.7652	0.5099	1
22573	31618	347.174	0.000	0.7393	0.5870	1
22573	31619	347.174	0.000	0.7143	0.5495	1
22573	31635	346.169	0.000	0.7437	0.6119	1
22573	31658	345.206	0.000	0.7315	0.5294	1
22573	31659	345.167	0.000	0.7894	0.6724	1
22573	36201	2.003	0.000	0.7256	0.6423	1
22573	36209	1.001	0.000	0.7387	0.6445	1
22589	22614	-1.017	0.000	0.8762	0.8109	1
22592	22618	-0.996	0.000	0.9116	0.7995	1
22593	22619	-1.002	0.000	0.8753	0.7509	1
22595	22609	-1.000	0.000	0.8852	0.8052	1
22595	22621	-2.010	0.000	0.8642	0.8031	1
22597	26039	-99.030	0.000	0.9169	0.8190	1
22597	26067	-100.028	0.000	0.8713	0.7375	1
22605	22653	-1.008	0.000	0.8909	0.7887	1
22607	22655	-1.002	0.000	0.9748	0.9331	1
22609	22621	-1.010	0.000	0.8641	0.7863	1
22611	22626	-0.999	0.000	0.9611	0.8982	1
22617	22629	-0.984	0.000	0.8606	0.7560	1
22617	22678	-1.989	0.000	0.8587	0.7720	1
22622	22684	-1.010	0.000	0.9505	0.8908	1
22627	22667	-0.999	0.000	0.8581	0.7393	1
22629	22678	-1.005	0.000	0.8781	0.7462	1
22635	22636	-0.003	0.000	0.8108	0.6222	1
22635	22673	-1.005	0.000	0.8375	0.6860	1
22636	22673	-1.002	0.000	0.9586	0.8994	1
22637	22677	-0.999	0.000	0.9630	0.9121	1
22644	22679	-0.996	0.000	0.9605	0.8793	1
22644	22715	-2.010	0.000	0.8284	0.6317	1
22644	28594	-275.166	0.000	0.7512	0.4580	1
22644	28623	-276.171	0.000	0.8056	0.6287	1
22644	28642	-277.164	0.000	0.7773	0.5914	1
22645	22648	-0.002	0.000	0.8628	0.6405	1
22652	22661	-0.992	0.000	0.8083	0.6697	1
22652	22692	-1.992	0.000	0.7860	0.6666	1
22654	22682	-1.005	0.000	0.9672	0.8418	1
22654	22716	-2.013	0.000	0.9444	0.8240	1
22657	22705	-1.012	0.000	0.9374	0.8691	1
22661	22692	-1.000	0.000	0.9298	0.8817	1
22663	22703	-0.992	0.000	0.7307	0.4447	1
22664	36257	1.002	0.000	0.7060	0.5734	1
22667	22729	792.329	0.000	0.8424	0.7335	1
22668	22712	-1.005	0.000	0.9598	0.8700	1
22668	22714	-1.011	0.000	0.7310	0.4911	1
22668	22731	-2.010	0.000	0.9335	0.8234	1
22679	22715	-1.014	0.000	0.8218	0.6322	1
22679	28594	-274.170	0.000	0.7481	0.4496	1
22679	28623	-275.175	0.000	0.8410	0.6932	1
22679	28642	-276.168	0.000	0.8013	0.6223	1
22682	22716	-1.008	0.000	0.9724	0.8880	1
22686	22720	-0.982	0.000	0.8493	0.7171	1
22686	22800	-1.990	0.000	0.7284	0.6387	1
22695	22764	-1.002	0.000	0.9541	0.9132	1
22701	22756	-1.002	0.000	0.8556	0.7305	1
22703	36270	0.999	0.000	0.7243	0.6133	1
22703	36283	0.003	0.000	0.7153	0.5934	1
22707	22719	-1.000	0.000	0.9117	0.7645	1
22707	22736	-1.990	0.000	0.8488	0.6961	1
22712	22714	-0.006	0.000	0.7592	0.5324	1
22712	22731	-1.005	0.000	0.9492	0.8728	1
22714	22731	-0.999	0.000	0.7344	0.5130	1
22715	28623	-274.161	0.000	0.7111	0.4978	1
22715	28642	-275.154	0.000	0.7480	0.5655	1
22718	22747	1587.800	0.000	0.8517	0.6783	1
22718	22778	-2.004	0.000	0.8053	0.6852	1
22719	22736	-0.990	0.000	0.8659	0.6550	1
22720	22800	-1.008	0.000	0.9288	0.8389	1
22730	22801	-1.004	0.000	0.9777	0.9365	1
22747	22778	-1589.804	0.000	0.8004	0.6159	1
22748	22750	-0.006	0.000	0.8697	0.6115	1
22748	22791	-0.996	0.000	0.9240	0.8140	1
22748	30398	-368.259	0.000	0.8310	0.6419	1
22750	22791	-0.990	0.000	0.8862	0.6291	1
22750	30398	-368.253	0.000	0.7885	0.4760	1
22753	22793	-0.996	0.000	0.9184	0.8157	1
22760	22777	-0.976	0.000	0.8835	0.7827	1
22760	22805	-1.988	0.000	0.8920	0.8112	1
22761	22806	-1.004	0.000	0.9534	0.9017	1
22761	23342	-17.036	0.000	0.9667	0.8648	1
22761	25139	-71.038	0.000	0.9451	0.8636	1
22761	29105	-200.078	0.000	0.9196	0.7979	1
22762	22766	0.003	0.000	0.7877	0.5567	1
22768	22797	-1.002	0.000	0.9652	0.9088	1
22769	22808	-0.998	0.000	0.9201	0.8506	1
22771	22812	-1.006	0.000	0.9777	0.9319	1
22777	22805	-1.012	0.000	0.9211	0.8596	1
22780	22807	-1.004	0.000	0.9033	0.8343	1
22780	22830	1588.362	0.000	0.9381	0.8679	1
22780	22831	-2.020	0.000	0.7114	0.4902	1
22780	22868	-3.000	0.000	0.8846	0.7879	1
22780	23078	-18.008	0.000	0.8897	0.8133	1
22780	23102	-19.040	0.000	0.8775	0.8183	1
22780	23383	-34.984	0.000	0.9072	0.8347	1
22780	23392	-35.988	0.000	0.8443	0.7162	1
22780	36311	0.005	0.000	0.7442	0.6553	1
22780	36314	-1.000	0.000	0.7610	0.6703	1
22780	36323	-1.999	0.000	0.7518	0.6609	1
22780	36466	-18.016	0.000	0.7310	0.6292	1
22780	36472	-19.018	0.000	0.7381	0.6360	1
22780	36591	-33.979	0.000	0.7510	0.6233	1
22780	36602	-34.981	0.000	0.7546	0.6717	1
22780	36611	-35.986	0.000	0.7263	0.6164	1
22780	36618	-36.988	0.000	0.7054	0.6496	1
22780	36778	-52.012	0.000	0.7332	0.6214	1
22780	36785	-53.008	0.000	0.7458	0.6431	1
22785	22814	-1.008	0.000	0.9488	0.8701	1
22790	22816	-0.990	0.000	0.9597	0.8901	1
22790	22843	-2.013	0.000	0.9513	0.8966	1
22790	23160	-17.022	0.000	0.8347	0.7465	1
22790	23194	-18.036	0.000	0.7489	0.6447	1
22791	23159	-17.040	0.000	0.7361	0.6667	1
22791	30423	-368.265	0.000	0.8393	0.6336	1
22795	23131	-15.996	0.000	0.7590	0.6462	1
22799	28422	-1057.541	0.000	0.7280	0.5625	1
22799	29748	-1128.569	0.000	0.7470	0.5215	1
22799	29749	-1128.572	0.000	0.7548	0.5528	1
22799	29763	-1129.583	0.000	0.7447	0.5239	1
22799	29780	-1130.579	0.000	0.7478	0.5399	1
22799	29782	-1130.582	0.000	0.7648	0.6101	1
22799	30047	-1145.597	0.000	0.7393	0.5282	1
22799	30067	-1146.602	0.000	0.7454	0.5166	1
22799	30070	-1146.602	0.000	0.7612	0.5951	1
22799	30097	-1147.604	0.000	0.7497	0.5616	1
22803	22841	-0.996	0.000	0.9120	0.7058	1
22803	22847	-1.006	0.000	0.9535	0.8808	1
22804	22828	-1.004	0.000	0.9156	0.8677	1
22804	22851	-2.016	0.000	0.8812	0.8340	1
22806	23342	-16.032	0.000	0.9408	0.8198	1
22806	25139	-70.034	0.000	0.8396	0.7578	1
22806	29105	-199.074	0.000	0.8115	0.6901	1
22807	22830	1589.366	0.000	0.9402	0.8786	1
22807	22831	-1.016	0.000	0.7125	0.4870	1
22807	22868	-1.996	0.000	0.8963	0.7922	1
22807	23078	-17.004	0.000	0.8802	0.8030	1
22807	23102	-18.036	0.000	0.8797	0.8179	1
22807	23383	-33.980	0.000	0.8998	0.8418	1
22807	23392	-34.984	0.000	0.8607	0.7357	1
